,Unnamed: 0,track,artist,uri,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,chorus_hit,sections,target
3146,4016,Who Says,Selena Gomez & The Scene,spotify:track:3TcL0dyCMyr0kyTTc4NLgI,,0.927,4,-2.915,1,0.0479,0.0843,0.0,0.149,0.7440000000000001,101.01899999999999,195613,4,30.657909999999998,8,1
3147,6310,The Hymn of Metal Land,Massacration,spotify:track:0mtXD2SPmIEElufoHBSpCm,0.308,0.9,1,-6.267,0,0.131,0.00029,0.391,0.152,0.5329999999999999,117.398,243733,4,94.54607,9,0
3148,532,Improvisation 6,Steffen Basho-Junghans,spotify:track:3OM1R9eJapwAF0ngmVqEXm,0.374,0.309,10,-14.425,0,0.0385,0.68,0.835,0.10800000000000001,0.205,107.742,477760,3,39.2569,19,0
3149,10492,Duffle Bag Boy,Playaz Circle Featuring Lil Wayne,spotify:track:09lqmgrszQIGrS5tFlrmhE,0.66,0.65,1,-10.515999999999998,0,0.22699999999999998,0.0543,0.0,0.237,0.685,143.922,238387,4,23.62248,14,1
3150,11604,It Goes Like This,Thomas Rhett,spotify:track:6GsAD8PgHxmEuIPTG8GP3M,0.5429999999999999,0.8370000000000001,11,-6.4479999999999995,1,0.0608,0.11699999999999999,0.0,0.0872,0.506,168.05599999999998,186080,4,29.15229,10,1
3151,9464,Miss Me More,Kelsea Ballerini,spotify:track:5NfJGBAL9mgFPRQxKJmiX2,0.643,0.72,2,-7.146,1,0.0527,0.013999999999999999,0.0,0.0834,0.491,96.02799999999999,192840,4,50.246390000000005,10,1
3152,3782,Lucky You,Eminem Featuring Joyner Lucas,spotify:track:60SdxE8apGAxMiRrpbmLY0,0.8759999999999999,0.7859999999999999,10,-4.8839999999999995,0,0.306,0.0627,0.0,0.127,0.575,153.06799999999998,244679,4,38.08822,11,1
3153,11942,The Time Of My Life,David Cook,spotify:track:6avyV3xlz2UFeiAUZ0SqyT,0.414,0.578,8,-6.382999999999999,1,0.0287,0.0541,0.0,0.124,0.281,154.96,216147,3,36.6866,9,1
3154,11753,Mistletoe,Colbie Caillat,spotify:track:4BveoHoGwzJHuWn7TRtRrx,0.573,0.452,11,-8.219,1,0.0279,0.0431,0.0,0.111,0.314,125.991,230440,4,46.85225,13,1
3155,5912,Kiss Kiss,Chris Brown Featuring T-Pain,spotify:track:3wKKkGVn7cVSfgPeYYIiXG,0.7290000000000001,0.6579999999999999,10,-3.386,0,0.225,0.0506,0.0,0.0693,0.551,140.043,250667,3,26.72405,9,1
3156,2868,Elly,Dj Spinna,spotify:track:3fUbSafV5oCqOv1S4wAmQG,0.728,0.43,6,-5.619,1,0.159,0.00698,0.743,0.0354,0.774,179.888,146685,4,46.35983,6,0
3157,445,Dancing,Vantage,spotify:track:4Ub5Zdlj3xKs6UeNmJzH5p,0.66,0.807,11,-7.92,0,0.39299999999999996,0.00655,6.16e-06,0.0658,0.546,119.965,282000,4,38.03877,10,0
3158,10092,Dirt,Florida Georgia Line,spotify:track:5CXnIPD6rTjszYYQm6fY2P,0.547,0.878,2,-4.224,1,0.0451,0.0638,7.08e-06,0.106,0.5920000000000001,121.973,230587,4,36.085440000000006,7,1
3159,1739,Outta Control (Remix),50 Cent Featuring Mobb Deep,spotify:track:7BKi4ZcyMBXeAvJ1OPxhdV,0.77,0.5870000000000001,8,-5.99,0,0.265,0.0268,0.0,0.0621,0.574,92.009,247973,4,39.49642,13,1
3160,122,Any Means Necessary,Hammerfall,,,0.963,0,-3.759,0,0.0483,0.000221,,0.425,0.355,109.994,215307,4,19.82958,10,0
3161,3211,PIGS EAR,Emmure,spotify:track:4ZJduIHjMVQ3RIxFOR7sHz,0.428,0.9129999999999999,3,-6.882999999999999,0,0.106,0.000155,0.066,0.35700000000000004,0.445,139.518,131143,4,36.22247,6,0
3162,435,Love's Made a Fool of You,The Bobby Fuller Four,spotify:track:0lqjjDD7fsO4cgLxs9yWaN,0.56,0.9109999999999999,9,-2.536,1,0.0569,0.134,6.9e-06,0.0589,0.85,149.911,121107,4,30.123209999999997,7,0
3163,11971,Executioner,Opus Finis,spotify:track:4yYUl34fFGASZJfoFFhfoo,0.218,0.518,1,-7.888999999999999,1,0.0382,0.23800000000000002,0.0405,0.14400000000000002,0.17,77.649,107348,3,26.2469,7,0
3164,8340,Gipsy,Moksi,spotify:track:7mA03cPnG3UkLgf1ed87fI,0.672,0.684,2,-7.897,1,0.0346,0.0118,0.342,0.297,0.0882,123.95100000000001,268077,4,20.12272,14,0
3165,6330,Take It All Back 2.0,Judah & the Lion,spotify:track:2w7O4XCRoIJrwF1NqKL9TM,0.441,0.802,0,-6.4110000000000005,1,0.0305,0.0104,6.25e-05,0.12300000000000001,0.7829999999999999,148.023,218356,4,33.080259999999996,9,0
3166,6341,Feels,"Calvin Harris Featuring Pharrell Williams, Katy Perry & Big Sean",spotify:track:5bcTCxgc7xVfSaMV3RuVke,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.01799999999999,223413,4,36.30276,7,1
3167,11088,Dreamer,Chris Brown,spotify:track:4v2mcqeFJTIIL4HO6wridQ,0.374,0.826,0,-5.175,1,0.0482,0.0687,0.0,0.317,0.342,89.785,213080,4,43.52899,9,1
3168,2327,Can't Get You Out Of My Head,Kylie Minogue,spotify:track:4YE1DTZEXsYoYzW7H5WLu3,0.645,0.578,10,-7.606,1,0.0459,0.292,5.49e-06,0.0744,0.45899999999999996,137.013,214627,4,43.358509999999995,6,1
3169,11949,Say It Right,Nelly Furtado,spotify:track:5AtFypwxB2ShXSxNj12dEd,0.871,0.8690000000000001,1,-6.308,1,0.139,0.0409,0.0011099999999999999,0.053,0.8340000000000001,116.95100000000001,223080,4,43.24426,8,1
3170,6626,Bellas Finals: Price Tag / Don't You (Forget About Me)...,The Barden Bellas,spotify:track:07o54snAilKYHsW8bGFe9x,0.486,0.6940000000000001,0,-5.8,1,0.141,0.574,0.0,0.125,0.248,109.41,216413,4,28.07719,9,1
3171,8789,Calling All Angels,Train,spotify:track:0E29BKKGCJHcb7b9oIWgGB,0.45399999999999996,0.8390000000000001,3,-5.367999999999999,1,0.0441,0.0746,0.0,0.27899999999999997,0.529,166.166,242200,4,34.74606,8,1
3172,2916,You Belong With Me,Taylor Swift,spotify:track:3GCL1PydwsLodcpv0Ll1ch,0.687,0.7829999999999999,6,-4.44,1,0.0386,0.162,1.3500000000000001e-05,0.114,0.44299999999999995,129.964,231133,4,37.64689,10,1
3173,98,Dirt Road Anthem,,,,0.741,2,-5.055,1,,0.34700000000000003,1.87e-06,0.11699999999999999,0.635,127.024,229400,4,47.76233,9,1
3174,11614,What A Wonderful World & Somewhere Over The Rainbow [Instrumental Hawaiian Ukulele Medley],John Story,spotify:track:4wBu1yILekp1hZQKWXhQpN,0.564,0.318,0,-13.652000000000001,1,0.0616,0.899,0.96,0.0858,0.742,170.707,182000,4,37.200959999999995,8,0
3175,7661,L'aventure la voilÃ ,Mon Cote Punk,spotify:track:75x5c1PIlEIASOJSt7MVMk,0.47600000000000003,0.868,0,-5.506,1,0.35600000000000004,0.10099999999999999,1.89e-05,0.0857,0.643,162.048,234187,4,107.88763999999999,7,0
3176,11881,Heavy Metal,KalapÃ¡cs,spotify:track:7b7b8T38qsyPYrihIzmPOu,0.6659999999999999,0.855,2,-6.535,1,0.0682,0.11199999999999999,1.1900000000000001e-05,0.317,0.636,127.44,256773,4,35.01466,10,0
3177,1710,Noitien tuho,Heavy Metal Perse,spotify:track:1Blvkf0onrJblcvd5qF4n5,0.168,0.9590000000000001,10,-3.853,0,0.106,0.000556,0.0,0.0843,0.45299999999999996,187.169,250720,4,41.045970000000004,12,0
3178,5504,Knight Of The Wind,Crush 40,spotify:track:5Ypq31YwFroillIOSLWdP5,,0.89,8,-6.192,1,0.0516,6.01e-06,0.26,0.17800000000000002,0.5820000000000001,84.94,271920,4,29.48449,12,0
3179,3643,Attempt is as Good as the Act,Mighty Sparrow,spotify:track:4M41Fq7vhHL9K08mJgXmgr,0.45799999999999996,0.349,1,-14.671,1,0.39,0.493,0.0,0.7490000000000001,0.883,89.176,203635,4,60.81401999999999,8,0
3180,9169,I'm Just Talkin' About Tonight,Toby Keith,spotify:track:6CBRI05fAHw76JqDk2IRkK,0.672,0.8640000000000001,7,-3.6689999999999996,1,0.0453,0.28600000000000003,0.0,0.14400000000000002,0.812,123.90299999999999,165133,4,38.33332,9,1
3181,1262,Crazy World,Terry Riley,spotify:track:4cscooZxVMyPEqbV3OSw07,0.28600000000000003,0.39899999999999997,5,-7.771,0,0.0329,0.72,4.34e-05,0.0968,0.21,93.08200000000001,1125720,4,30.598390000000002,49,0
3182,2139,How 'Bout You,Eric Church,spotify:track:44uPR8hTkZmXh40uIx30WK,0.5489999999999999,0.873,4,-7.202000000000001,1,0.0389,0.0114,2.84e-05,0.35200000000000004,0.759,120.064,230880,4,38.32295,6,1
3183,9214,Vilambara Idaiveli,Hiphop Tamizha,spotify:track:20xkpWij36oGYQuE6yXVLN,0.631,0.818,9,-3.9219999999999997,1,0.0338,0.11,0.0,0.091,0.551,108.065,273397,4,19.02833,12,0
3184,1470,Do You Want Fries With That,Tim McGraw,spotify:track:0njxz22rezgDmDxD6ER6JF,0.604,0.802,7,-3.995,1,0.0317,0.214,0.0,0.111,0.6709999999999999,135.999,239760,4,43.869659999999996,10,1
3185,5505,Te Quiero,Flex,spotify:track:1Z4IqxukC6Yuer0nK7rC2R,,0.598,1,-9.607999999999999,1,0.0424,0.00314,0.0,0.319,0.465,83.946,199110,4,29.034979999999997,10,1
3186,10186,Ultimate Black Metal,Lingua Nada,spotify:track:216r75TX2NZ1Y1bH74VtfS,,0.68,7,-8.591000000000001,1,0.0911,0.225,0.828,0.32899999999999996,0.387,130.099,294750,4,90.90193000000001,9,0
3187,4810,Suortuva - Folk Aesthetic Version,Tenhi,spotify:track:0JwBVwGW4YhuliVGwB6icc,,0.233,0,-14.905999999999999,0,0.028999999999999998,0.924,0.805,0.13,0.165,110.245,240600,4,36.852709999999995,12,0
3188,5158,7 -Seven-,FLOW,spotify:track:3fdsSLDHEPqWZB6szuzVLA,0.41100000000000003,0.927,2,-3.233,1,0.0656,0.00010800000000000001,2.26e-06,0.322,0.775,170.02700000000002,260200,4,22.95645,14,0
3189,72,A Wolf Amongst Ravens,,,,0.975,1,-6.8389999999999995,1,,0.000225,0.166,0.128,0.301,136.019,308222,3,29.34733,11,0
3190,7209,That Funk,Android Apartment,spotify:track:69UtJpH4LexukQst7DMWou,0.696,0.92,11,-9.844,1,0.0877,0.0017699999999999999,0.524,0.129,0.742,119.99700000000001,182073,4,49.55989,6,0
3191,2386,Stay Or Let It Go,Brian McKnight,spotify:track:6OCkJHVoGoWOMymzjzdOHX,0.639,0.57,5,-6.7139999999999995,0,0.0382,0.0198,0.0005650000000000001,0.215,0.45799999999999996,79.993,279893,4,26.38782,11,1
3192,4371,Cleaning This Gun (Come On In Boy),Rodney Atkins,spotify:track:292hQrFkBjVmbHRqGVqBta,0.514,0.7979999999999999,2,-3.6689999999999996,1,0.0494,0.0612,0.0,0.10400000000000001,0.677,145.995,226813,4,36.97279,12,1
3193,2287,How To Save A Life,The Fray,spotify:track:5fVZC9GiM4e8vu99W0Xf6J,0.64,0.743,10,-4.08,1,0.0379,0.26899999999999996,0.0,0.10099999999999999,0.361,122.035,262533,4,25.05419,12,1
3194,9173,10 Freaky Girls,Metro Boomin Featuring 21 Savage,spotify:track:0AluA5RNsa4Cx6XRhf2hWZ,0.81,0.353,6,-9.931000000000001,0,0.31,0.588,0.0,0.102,0.0727,88.031,208293,4,36.82959,10,1
3195,10746,"No Shoes, No Shirt, No Problems",Kenny Chesney,spotify:track:208bYsadJ56km31IENM2qS,0.7190000000000001,0.546,7,-10.238999999999999,1,0.032,0.243,0.008440000000000001,0.18100000000000002,0.669,117.925,209667,4,36.25867,9,1
3196,3958,Change,Taylor Swift,spotify:track:1yACRKAwlXWhXXFUSkvzhD,0.541,0.77,5,-4.17,1,0.0354,0.004079999999999999,0.0,0.11699999999999999,0.215,96.01299999999999,280240,4,47.68918,12,1
3197,5172,Whiskey Glasses,Morgan Wallen,spotify:track:6foY66mWZN0pSRjZ408c00,0.614,0.68,6,-4.58,1,0.0289,0.369,1.84e-06,0.115,0.7070000000000001,149.959,234347,4,84.8676,8,1
3198,4940,Collagen Rock (demo),Mclusky,spotify:track:7DbtjrzsHu8hQsuQktK3G5,0.512,0.982,11,-5.101,1,0.151,0.00473,0.0,0.0713,0.127,120.574,178587,4,21.21405,8,0
3199,11252,I'm Upset,Drake,spotify:track:3qN5qMTKyEEmiTZD38BNTT,0.899,0.586,11,-7.8660000000000005,0,0.344,0.27899999999999997,0.0,0.0836,0.49200000000000005,150.001,214467,4,32.03313,11,1
3200,2413,Nus LÃ -Bas,TÃ©tÃ©,spotify:track:5Z8Bx4xZLVRFi2LLq0kYrX,0.569,0.649,6,-6.169,1,0.0348,0.226,0.0,0.23800000000000002,0.57,94.021,170206,4,46.039770000000004,6,0
3201,10938,"Dance, Dance, Dance - Live",Eure MÃ¼tter,spotify:track:2QZ4cg6qLN2NtSPJh9Hl3k,0.551,0.925,9,-3.96,0,0.37200000000000005,0.23399999999999999,0.0,0.196,0.5660000000000001,165.06099999999998,280267,4,26.565640000000002,12,0
3202,2973,Me Too,Meghan Trainor,spotify:track:3KwwE4sgCzMaKWq6QBebmX,0.934,0.6940000000000001,11,-5.849,0,0.10099999999999999,0.0962,1.2e-06,0.478,0.835,123.829,181240,4,20.51534,11,1
3203,4950,Let Me See Ya Girl,Cole Swindell,spotify:track:3y1t2sEahs8idFz2tiYNPO,0.523,0.8340000000000001,6,-3.5610000000000004,1,0.0281,0.254,0.0,0.39299999999999996,0.445,92.99,187587,4,23.34238,10,1
3204,5570,Lonely No More,Rob Thomas,spotify:track:4faFAhOflLzhfJECveRwva,,0.8959999999999999,9,-3.1519999999999997,0,0.109,0.033,0.0,0.0899,0.858,171.79,226640,4,42.89547,10,1
3205,1583,Don't Worry 'Bout A Thing,SHeDAISY,spotify:track:3OBV3QV7wBp5KrAec8qibm,0.695,0.847,9,-2.1180000000000003,1,0.061,0.105,0.0,0.102,0.68,98.00299999999999,215027,4,31.53722,8,1
3206,3748,Last Train Home,Lostprophets,spotify:track:3uCdOt70LDcVQCG8IKh9Ag,0.483,0.787,4,-5.01,0,0.0301,0.0007030000000000001,3.35e-06,0.257,0.185,102.374,275173,4,29.94802,12,1
3207,3536,Amen,Edens Edge,spotify:track:0cunAi5FhuVTMMIE9XfqfP,0.509,0.688,5,-3.892,1,0.0313,0.345,0.0,0.151,0.434,179.047,228560,4,47.382870000000004,11,1
3208,5510,"Deus Passus, ""St. Luke Passion"": Das ist mein Leib (Soprano, Mezzo-Soprano, Alto, Tenor, Bass)",Wolfgang Rihm,spotify:track:2O7HKUweyR9yP9pOSdAD1p,,0.00511,0,-43.178000000000004,0,0.047,0.945,0.00193,0.0769,0.0321,84.79,188000,4,48.25093,12,0
3209,10907,San Francisco Anthem (feat. Big Rich & Bod Banga),San Quinn,spotify:track:3SpNcIpA5QvcQ0YIia8Bmx,0.758,0.597,1,-7.194,1,0.09300000000000001,0.11699999999999999,0.0,0.0991,0.397,108.015,297267,4,36.03911,14,0
3210,1778,Burning Man,Dierks Bentley Featuring Brothers Osborne,spotify:track:4a1oIihVt6xSnDRpgX387M,0.609,0.807,5,-7.221,1,0.0972,0.00403,5.42e-06,0.0926,0.49200000000000005,119.073,238493,4,36.07193,12,1
3211,6588,Stand In Your Love (Radio Version),Bethel Music,spotify:track:6HRU0CPcG0q3Dq8XVBWacL,0.461,0.802,0,-4.448,1,0.0325,0.11199999999999999,0.0,0.11599999999999999,0.342,144.518,221333,4,39.902390000000004,10,0
3212,6642,Absurdum,Deathening,spotify:track:6QAU9oC6kH13ybBhC3btoQ,0.384,0.909,4,-8.437999999999999,0,0.0632,0.0209,0.807,0.28,0.0338,113.961,104324,4,55.00342,4,0
3213,11504,New Wave Anthem,Frigidaire Tango,spotify:track:23nSTTTkZrFraIdDbsDe0e,0.445,0.703,5,-4.812,0,0.0301,0.00285,0.00011999999999999999,0.109,0.23600000000000002,140.192,299680,4,42.736909999999995,12,0
3214,3226,No Pressure,Justin Bieber Featuring Big Sean,spotify:track:23UV8pJEvRnAZd6ZAXBC0H,0.644,0.595,1,-6.877000000000001,1,0.215,0.121,0.0,0.27899999999999997,0.5539999999999999,148.889,286853,3,27.998990000000003,15,1
3215,8931,Dance.,David Pfeffer,spotify:track:3gPbwfoZucVKXeR6vlrTfj,0.794,0.6559999999999999,5,-8.257,0,0.105,0.242,0.0,0.0999,0.857,104.083,196250,4,25.8436,11,0
3216,7340,Suds In The Bucket,Sara Evans,spotify:track:6NhpIdjYoufuNNlBsgOztc,0.511,0.903,10,-3.1630000000000003,1,0.0397,0.052000000000000005,0.000529,0.304,0.898,161.99200000000002,227267,4,30.108459999999997,10,1
3217,6882,We Are All Prostitutes (Adam Sky vs. Mark Stewart) - Crookers Rmx,Adam Sky,spotify:track:3OqRJtDUnDFwTLFqFQ5nio,0.753,0.868,1,-4.479,0,0.0619,0.000962,0.726,0.23199999999999998,0.366,124.993,388840,4,24.75245,13,0
3218,9728,Falling,Julee Cruise,spotify:track:7dtuRJd4u5b16F37IDD7Jj,,0.138,5,-17.135,1,0.0315,0.892,0.5529999999999999,0.114,0.0757,142.187,321853,4,60.94076999999999,17,0
3219,4439,Best I Ever Had,Gary Allan,spotify:track:120w1eBYfiYrSXtegu6uEb,0.273,0.59,6,-4.997,1,0.0295,0.0025399999999999997,1.07e-06,0.10800000000000001,0.214,174.863,251480,4,41.32197,13,1
3220,3105,Worth It,YK Osiris,spotify:track:4XiGKQqbmnMVxDzUj6j3f2,0.764,0.528,5,-4.082,0,0.0588,0.46799999999999997,0.0,0.0811,0.42200000000000004,123.936,189253,5,28.845290000000002,10,1
3221,5523,In the Name of Science,Toxic Holocaust,spotify:track:3WGJ5xMnq72a8kU53hWKg8,,0.9740000000000001,6,-5.132999999999999,0,0.1,5.72e-06,0.7170000000000001,0.322,0.418,199.002,203707,4,57.538180000000004,6,0
3222,8435,Everytime,Britney Spears,spotify:track:0dRhSF9LV0HR8Jwd3MMMKJ,0.39799999999999996,0.284,3,-12.852,1,0.0337,0.966,8.57e-05,0.11599999999999999,0.114,109.59899999999999,230307,4,36.962990000000005,10,1
3223,5547,The Raven,OMNIA,spotify:track:19VsNhOo7fvVMPlH5O3FdN,,0.363,2,-11.009,0,0.0455,0.915,7.66e-06,0.11,0.307,136.727,547293,4,73.76122,23,0
3224,6258,One Kiss,Calvin Harris & Dua Lipa,spotify:track:7ef4DlsgrMEH11cDZd32M6,0.7909999999999999,0.862,9,-3.24,0,0.11,0.037000000000000005,2.1899999999999997e-05,0.0814,0.5920000000000001,123.994,214847,4,22.27313,10,1
3225,7224,Falling,Julee Cruise,spotify:track:5SNWu3PvRBmRB1GAhCvroY,0.192,0.138,5,-17.135,1,0.0315,0.892,0.5529999999999999,0.114,0.0757,142.187,321853,4,60.94076999999999,17,0
3226,7744,Starwatcher,Lalu,spotify:track:3BFj1uEYQhYOJAdGBsAbRO,0.532,0.856,4,-6.672000000000001,0,0.0453,0.0822,0.00627,0.147,0.21600000000000003,134.984,276520,5,17.57167,12,0
3227,3191,Surf,Young Thug Featuring Gunna,spotify:track:4bDucmQDna7svslTkXP0YR,0.93,0.561,0,-8.052999999999999,1,0.25,0.10099999999999999,0.0,0.0992,0.596,140.987,184093,4,43.05382,10,1
3228,10306,Summertime Magic,Childish Gambino,spotify:track:4j3GWI86JvSaF0BLdmgcfF,0.76,0.579,0,-7.374,1,0.0569,0.0129,0.00351,0.106,0.125,100.01,213600,4,59.47682,7,1
3229,2441,My Immortal,Evanescence,spotify:track:4UzVcXufOhGUwF56HT7b8M,0.19,0.265,9,-9.206,1,0.0356,0.863,0.0,0.134,0.10099999999999999,79.012,262533,4,39.13163,12,1
3230,6654,Mercy,Duffy,spotify:track:78twQ5XCFJMTE37ZSU0gsj,0.7929999999999999,0.8590000000000001,0,-3.7739999999999996,1,0.0332,0.266,0.000356,0.133,0.9640000000000001,129.912,219920,4,41.63178,10,1
3231,10690,I Don't Have To Be Me ('til Monday),Steve Azar,spotify:track:5v1bA7NmQcQHvH9IDkeeF4,0.499,0.725,8,-4.271,1,0.0274,0.166,0.0,0.0514,0.8220000000000001,168.922,196960,4,52.29573,7,1
3232,4086,Black Metal's Revenge,Abrasion,spotify:track:1dcfpvywOV7I4bP6o35dIr,,0.982,5,-11.535,1,0.0481,0.184,0.0054600000000000004,0.581,0.03,134.993,262400,4,33.4007,10,0
3233,11928,White House Twist - Single Version,The Twistin' Kings,spotify:track:0KLwU84p4ngwVrf5jVdIfr,0.521,0.925,0,-5.021,1,0.0552,0.37200000000000005,0.0617,0.0723,0.9670000000000001,82.48,152120,4,34.91193,7,0
3234,990,Do It Like You,Diggy Featuring Jeremih,spotify:track:3hTfNt05rYtyMamwkxyHaZ,0.447,0.8109999999999999,11,-5.382000000000001,0,0.135,,0.0,0.22899999999999998,0.65,150.399,233493,4,25.94765,13,1
3235,9378,Just Can't Get Enough,The Black Eyed Peas,spotify:track:3JA9Jsuxr4xgHXEawAdCp4,0.659,0.628,0,-8.685,0,0.179,0.18600000000000003,0.0,0.105,0.262,94.05,219427,4,31.941090000000003,13,1
3236,8684,NECHAMA (THE JON'S SONG),Ghusa,spotify:track:3aMoTgIAAmpBc6J4SLDMjJ,0.381,0.958,2,-5.015,1,0.086,0.00034700000000000003,0.779,0.0654,0.19899999999999998,114.928,305107,4,30.48343,11,0
3237,5165,Kiss It Better,Rihanna,spotify:track:0UHB9METy4VCXNgkcGqHqS,0.619,0.8059999999999999,3,-4.8,0,0.0483,0.272,0.0,0.0671,0.877,95.0,253080,4,48.96937,13,1
3238,8631,"Anger, Awaken",Metal Rouge,spotify:track:1CwWpq9UnKvnb6vlI0IFMS,0.0746,0.14,1,-12.737,1,0.0392,0.941,0.882,0.262,0.037000000000000005,77.015,627867,5,28.50494,23,0
3239,10141,In Bloom,Pim Miles,spotify:track:1ve6TCi0O78ypM3pyeXyYy,0.149,0.0765,11,-25.598000000000003,1,0.042,0.852,0.813,0.0894,0.0367,65.404,175738,3,28.06428,8,0
3240,5954,Time > Breathe Reprise >,Greensky Bluegrass,spotify:track:30sRAEKuzybaAvhjEBmppp,0.405,0.7559999999999999,6,-6.361000000000001,0,0.0307,0.142,4.03e-05,0.638,0.606,133.379,338240,4,29.67882,15,0
3241,7741,Thillana (Dr.Balamurali Krishna) - genre: Vocal; Raga: Brindavani; Tala: Adi,M. Balamuralikrishna,spotify:track:3mHYx9gxKRbWFjRCkAiTFG,0.539,0.271,5,-14.093,1,0.182,0.8490000000000001,0.0007440000000000001,0.0856,0.32899999999999996,163.381,1761107,4,72.03116,71,0
3242,932,For One,Tears of Mankind,spotify:track:5htTS60beVyLVOo1aH7f6S,0.158,0.682,11,-6.223,0,0.047,,0.821,0.0846,0.073,108.824,608840,4,44.183890000000005,23,0
3243,10096,The Curse of the Black Rose (Live),Silent Knight,spotify:track:40OLIFGFrhc8BjmASbzewU,0.316,0.987,7,-3.5010000000000003,0,0.124,2.04e-06,0.0377,0.348,0.13699999999999998,159.983,227573,4,50.24418,12,0
3244,25,Love Me Like You Do,Ellie Goulding,spotify:track:2l8w0zZVn4AZNuzrht7MRT,,0.606,8,-6.646,1,0.0484,0.247,0.0,0.125,0.275,189.857,252534,4,40.89478,10,1
3245,4577,American Oxygen,Rihanna,spotify:track:0bHA8LApeZHv7ZlhVUWg8X,0.391,0.745,2,-6.296,1,0.0884,0.0497,0.0,0.32899999999999996,0.483,78.205,320161,4,38.37375,12,1
3246,11858,Six-Pack Summer,Phil Vassar,spotify:track:23qDMWnwf8p0pr5slljB6i,0.725,0.733,0,-6.66,1,0.0242,0.508,0.0,0.17300000000000001,0.843,100.311,219827,4,27.0663,8,1
3247,10159,When I See This Bar,Kenny Chesney,spotify:track:61w5i6NlAZXBa5FTTbDL0r,0.7120000000000001,0.726,7,-7.346,1,0.0248,0.0284,4.48e-05,0.10400000000000001,0.5579999999999999,111.069,362813,4,35.88028,16,1
3248,9603,"Stockhausen: Tierkreis, for Trumpet und Organ: IX. Waage - Libra (23.09-22.10) - Venus (=71)",Karlheinz Stockhausen,spotify:track:4icXfAsRMHLHylW6oLKTkD,,0.0038,2,-37.328,1,0.0531,0.985,0.838,0.0732,0.0773,69.76899999999999,149973,4,59.69732,7,0
3249,1619,Blues For Philly Joe - Remastered,Sonny Rollins,spotify:track:0gYVHFAlcb42DZ5cQQh4nj,0.551,0.667,5,-6.915,1,0.0336,0.501,0.00255,0.308,0.721,95.541,404147,4,92.82864000000001,12,0
3250,7201,Dinero,Jennifer Lopez Featuring DJ Khaled & Cardi B,spotify:track:22mQXNE0nCuWq4yOwcadIn,0.721,0.8809999999999999,8,-2.528,1,0.342,0.41,7.61e-06,0.292,0.643,127.759,213750,4,29.647840000000002,9,1
3251,9333,When Honor Is Gone,Psyanide,spotify:track:1kkYapeu0ehnUn3c398VYa,0.314,0.99,2,-1.9709999999999999,1,0.0931,7.509999999999998e-05,0.0513,0.379,0.203,103.29700000000001,258167,4,29.90822,12,0
3252,788,Sonatine for Clarinet and Piano: II. Andantino,Malcolm Arnold,spotify:track:3vk3rP5ZliShNu3r46j3wz,0.275,0.00411,9,-30.842,0,0.037000000000000005,0.991,0.927,0.0625,0.332,139.468,157253,3,63.93289,6,0
3253,1297,Locked Up,Akon Featuring Styles P.,spotify:track:0YUrjFy4qFKOO5NhM9tYdV,0.828,0.58,7,-4.395,1,0.0941,0.0255,0.0,0.10300000000000001,0.40700000000000003,89.973,235067,4,34.37934,10,1
3254,5771,Stays In Mexico,Toby Keith,spotify:track:3EaUpHrrmoupWICI0uf6Y0,,0.902,9,-3.4189999999999996,1,0.0779,0.10800000000000001,0.0,0.302,0.6859999999999999,122.975,214800,4,48.73607,8,1
3255,2481,"Flute Sonata in E-Flat Major, BWV 1031: II. Siciliano",Johann Sebastian Bach,spotify:track:0gSDkYpQ0IboClF4cFz5Aw,0.14800000000000002,0.0997,7,-18.35,0,0.0426,0.992,0.925,0.106,0.0563,98.441,145442,3,30.816090000000003,9,0
3256,1565,Wasted Times,The Weeknd,spotify:track:7DKS0rX27cCEPsK0R6tFWS,0.56,0.6779999999999999,10,-6.167000000000001,0,0.0581,0.61,1.42e-05,0.111,0.29,122.585,220293,4,31.967240000000004,10,1
3257,4267,Breathe,Fabolous,spotify:track:7fuoqve1SOEBmhc2PoQTF0,0.713,0.91,10,-5.586,0,0.282,0.34,0.0,0.304,0.51,83.02799999999999,268960,4,18.812089999999998,12,1
3258,8563,Nassau Jam,The Bahama Soul Club,spotify:track:6xffvhAQOsP0FU3fjtIc6p,0.6659999999999999,0.8859999999999999,7,-7.695,1,0.0314,0.000338,0.488,0.601,0.8540000000000001,125.023,338747,4,23.46252,15,0
3259,11515,The Ringer,Eminem,spotify:track:2jt2WxXMCD4zjACthkJQVE,0.9390000000000001,0.551,1,-9.126,1,0.29100000000000004,0.0311,0.0,0.192,0.42,118.552,337941,4,21.20115,16,1
3260,10940,The Portal Of Doom,Runemagick,spotify:track:30IxvumcYdsJsrM0fIxFtg,0.281,0.392,0,-9.238,1,0.0353,0.49,0.000283,0.299,0.0697,75.048,90680,3,45.025,5,0
3261,6593,Ghetto Girls,Lil Bow Wow,spotify:track:0pm08BZksjfIZmXcPckvEc,0.769,0.732,5,-5.99,0,0.1,0.198,0.0,0.308,0.858,92.228,195267,4,28.74656,10,1
